siteID,sitename,siteNumInCensus,year,established,ts_length,cov_hours,cov_visits,cov_times,cov_notes,area,richness,territories,terr_notes,weather
273,WHITE OAK SAVANNAH,32007.0,2007.0,1993.0,10,16.5,8,," (3 sunset); 5, 23 May; 2, 17, 18, 20, 21, 23 June; 2007.",10.4,21.0,75.0,288/40 ha,"Mean start temp., 19.4°C (range 10–26°C). Temperatures were 5% above the 30-year norm for May–June of 13.8°C. Rainfall during May and June was 34% below their averaged mean. Source: Environment Canada."
378,OAK,42007.0,2007.0,1993.0,15,15.1,9,," (9 sunrise); 30 April; 4, 7, 8, 11, 14, 20, 21 May; 18 June; 2007.",11.3,13.0,33.0,117/40 ha,"Mean start temp., 13.9°C (range 7–18°C)."
105,VIRGIN HARDWOOD SWAMP FOREST,52007.0,2007.0,1979.0,15,14.3,10,," (10 sunrise, 0 sunset); 26 April; 2, 6, 10, 12, 15, 19, 23, 25, 29 May; 2007.",8.9,20.0,84.5,380/40 ha,"Mean start temp., 13.4°C (range 9–16°C). May was a fairly dry month."
384,MATURE MAPLE,62007.0,2007.0,1998.0,5,49.6,16,,"; each visit covered half the plot making 8 complete surveys (16 sunrise, 0 sunset); 24, 25, 29 May; 1, 5, 6, 11, 12, 19, 20, 26, 27 June; 3, 5, 10, 11 July; 2007.",46.0,16.0,124.5,108/40 ha,Mean start temp. 16.2°C (range 10–22°C).
39,UPLAND CHRISTMAS TREE FARM,82007.0,2007.0,1983.0,25,12.3,9,," plus 1 woodcock survey (1 sunset); 12 April; 29 May; 8, 14, 21, 30 June; 7, 13, 20, 29 July; 2007.",10.7,21.0,74.0,277/40 ha,"Mean start temp. 16.1°C (range 12.2–22.2°C). Data collected by the Alfred Cooperative Weather Station indicated that June was warmer and drier than normal while July was warmer and wetter than normal. The average daily temperature in June was 19.7°C and in July it was 20.4°C, both well above average. The total precipitation in June was 6.4 cm (3 cm below average); in July, total precipitation was 16.4 cm (about 8 cm above the average)."
359,CLIMAX HEMLOCK,92007.0,2007.0,1965.0,41,24.0,12,," (0 sunrise, 9 sunset); 7, 15, 24, 31 May; 7, 14, 21 June; 2, 10, 17, 24, 31 July; 2007. Maximum number of observers/visit, 3.",10.5,46.0,109.0,415/40 ha,"Mean start temp., 24.4°C (range 18–32°C). Overall, the weather during May, June, and July was pretty nice in northwest Connecticut. It was very conducive to vegetation growth, and it helped produce an abundance of seeds, nuts, berries, and insects as the season progressed. Rainfall was below average in May, with 11 wet days producing a total of only 4.4 cm of rain. The number of wet days remained the same in June, but 8.6 cm of rain fell. That's a little below average. In July, there were 12 wet days that produced a total of 15.5 cm of rain. That's a little above average. May's mean temperature was 14.7°C, which is a little below average. The mean temperature in June was 18.6°C, which is close to average. In July, the mean temperature was 20.4°C, which is a little below average. Source: White Memorial Foundation's own weather station."
369,YOUNG MIXED HARDWOOD,102007.0,2007.0,1978.0,30,16.0,8,," (1 sunrise, 5 sunset); 21, 29 May; 10, 19, 30 June; 7, 20, 30 July; 2007.",8.5,41.0,69.0,325/40 ha,"Mean start temp., 21.4°C (range 12–29°C). Overall, the weather during May, June, and July was pretty nice in northwest Connecticut. It was very conducive to vegetation growth, and it helped produce an abundance of seeds, nuts, berries, and insects as the season progressed. Rainfall was below average in May, with 11 wet days producing a total of only 4.4 cm of rain. The number of wet days remained the same in June, but 8.6 cm of rain fell. That's a little below average. In July, there were 12 wet days that produced a total of 15.5 cm of rain. That's a little above average. May's mean temperature was 14.7°C, which is a little below average. The mean temperature in June was 18.6°C, which is close to average. In July, the mean temperature was 20.4°C, which is a little below average. Source: White Memorial Foundation's own weather station."
370,RIPARIAN WOODLAND,112007.0,2007.0,1997.0,11,12.1,8,," (8 sunrise); 3, 10 May; 4, 8, 13, 19, 26 June; 3 July; 2007.",8.9,18.0,39.0,175/40 ha,"Mean start temp., 9.3°C (range 4–17°C). The weather was about normal. No flooding since last reported in 2002."
385,UPLAND MIXED PINE,122007.0,2007.0,1974.0,34,17.4,10,," (1 sunrise, 2 sunset); 27 May; 3, 10, 17, 24 June; 1, 8, 15, 22, 29 July; 2007.",16.6,35.0,98.0,236/40 ha,"Mean start temp., 15.9°C (range 10.0–24.4°C). See Upland Christmas Tree Farm BBC for additional weather details."
382,RIPARIAN SCRUB,132007.0,2007.0,2006.0,2,18.4,8,," (0 sunrise, 0 sunset); 16 March; 4, 10, 18 April; 10, 18 May; 15 June; 12 July; 2007.",14.6,21.0,78.0,214/40 ha,"Mean start temp., 18.2°C (range 13.5–29°C). Temperatures were mild, as typical for southern California's Mediterranean climate. Source: a Kestrel 3000 was used to measure temperature and wind speed."
386,RIPARIAN SCRUB BASIN,142007.0,2007.0,2004.0,4,30.7,6,," (0 sunrise, 0 sunset); 26 March; 4, 18 April; 31 May; 21 June; 12 July; 2007.",17.8,26.0,118.5,266/40 ha,"Mean start temp., 19.9˚C (range 15–23˚C). Temperatures were mild, as typical for southern California's Mediterranean climate. Source: weather data were obtained by using a Kestrel 3000 weather meter."
387,STREAMSIDE RIPARIAN WOODLAND III,162007.0,2007.0,1992.0,4,30.6,13,," (12 sunrise, 1 sunset); 15, 22, 25, 28, 31 May; 5, 7, 11, 14, 18, 22, 26, 29 June; 2007. Maximum number of observers/visit, 8.",15.8,36.0,53.5,135/40 ha,"Mean start temp., 14.0°C (range 5–29°C). The average temperature for May was 2.3°C above the 111-year average, and the precipitation was 1.8 cm (the driest May on record). The average temperature for June was 2.1°C above the 111-year average (the sixth warmest June on record), and the precipitation was 7.6 cm (25% below average). Source: Mohonk Lake Cooperative Weather Station."
388,FIELD,182007.0,2007.0,1965.0,41,30.0,12,," (0 sunrise, 9 sunset); 3, 10, 22 May; 2, 9, 16, 28 June; 6, 12, 20, 26, 31 July; 2007. Maximum number of observers/ visit, 5.",8.1,45.0,218.5,1079/40 ha,"Mean start temp., 24.5°C (range 18–29°C). Overall, the weather during May, June, and July was pretty nice in northwest Connecticut. It was very conducive to vegetation growth, and it helped produce an abundance of seeds, nuts, berries, and insects as the season progressed. Rainfall was below average in May, with 11 wet days producing a total of only 4.4 cm of rain. The number of wet days remained the same in June, but 8.6 cm of rain fell. That's a little below average. In July, there were 12 wet days that produced a total of 15.5 cm of rain. That's a little above average. May's mean temperature was 14.7°C, which is a little below average. The mean temperature in June was 18.6°C, which is close to average. In July, the mean temperature was 20.4°C, which is a little below average. Source: White Memorial Foundation's own weather station."
348,COASTAL SCRUB,202007.0,2007.0,1971.0,33,168.9,57,," (12 sunrise, 0 sunset). 2007.",8.1,20.0,39.5,195/40 ha,"Mean start temp., 13.0°C (range 8–23°C). The bioyear rainfall total (1 July 2006–30 June 2007) was 595.7 mm. The 1976–2007 mean bioyear rainfall was 869.2 mm. The breeding season rainfall (1 April–31 July) was 79.5 mm."
53,DISTURBED COASTAL SCRUB A,212007.0,2007.0,1972.0,33,216.0,80,," (32 sunrise, 0 sunset). 2007.",4.7,28.0,38.0,323/40 ha,"Mean start temp., 13.0°C (range 8–23°C). The bioyear rainfall total (1 July 2006–30 June 2007) was 595.7 mm. The 1976–2007 mean bioyear rainfall was 869.2 mm. The breeding season rainfall (1 April–31 July) was 79.5 mm."
90,MIXED HARDWOOD POLETIMBER,12008.0,2008.0,1965.0,43,22.0,10,," (0 sunrise, 4 sunset); 8, 21, 30 May; 12, 19, 30 June; 11, 18, 25, 31 July; 2008. Maximum number of observers/visit, 3.",8.5,47.0,135.0,635/40 ha,"Mean start temp., 22.0°C (range 17–27°C). The weather throughout all of 2008 was much wetter than normal in Connecticut. The months of May and June saw more wet days than dry ones. It was very conducive to vegetation growth, and it helped produce an abundance of seeds, berries, and insects as the season progressed. Rainfall was above average in May with 17 wet days producing a total of 8.4 cm of rain. The number of wet days decreased slightly in June to 16, but the amount of precipitation increased significantly to 14.3 cm. That's well-above average. In July, there were 13 wet days that produced a total of 15.4 cm of rain. That's a little above average. May's mean temperature was 12.3°C, which is a little below average. The mean temperature in June was 19.3°C, which is close to average. In July, the mean temperature was 21.9°C, which is close to average. Source: White Memorial Foundation's weather station."
389,SECOND-GROWTH HARDWOOD FOREST,22008.0,2008.0,1993.0,11,16.4,8,," (0 sunrise, 2 sunset); 16, 31 May; 21, 23, 24, 25, 26 June; 15 July; 2008.",10.4,17.0,84.0,323/40 ha,"Mean start temp., 17.4°C (range 15–19°C). Temperatures were 2.5°C below the 30-year (1971–2000) norm in May but at the norm for the three-month study period. Precipitation totals averaged 35% over the norm from May through July. Source: Environment Canada."
378,OAK,42008.0,2008.0,1993.0,16,14.8,9,," (8 sunrise); 24, 26, 27 April; 3, 11, 18, 25, 27 May; 22 June; 2008.",11.3,11.0,40.0,142/40 ha,"Mean start temp., 12.6°C (range 4–21°C)."
245,HARDWOOD SWAMP FOREST,52008.0,2008.0,1979.0,15,14.4,11,," (11 sunrise); 21, 29, 30 April; 2, 6, 9, 13, 14, 21, 23, 30 May; 2008.",8.1,20.0,86.0,425/40 ha,"Mean start temp., 12.2°C (range 7–18°C). Temperatures and water levels were normal. The 9 May visit was aborted due to a thunderstorm."
357,MATURE MAPLE,62008.0,2008.0,1992.0,16,18.4,8,," (4 sunrise, 4 sunset); 29, 30 May; 4, 5, 25, 26 June; 6, 7 July; 2008.",10.2,9.0,39.0,153/40 ha,"Mean start temp., 21.3°C (range 12–36°C)."
39,UPLAND CHRISTMAS TREE FARM,72008.0,2008.0,1983.0,26,13.6,8,," plus 1 woodcock survey (0 sunrise, 1 sunset); 12 April; 2, 9, 16, 23, 30 June; 14, 23, 29 July; 2008.",10.7,17.0,68.0,254/40 ha,Mean start temp. 18.6°C (range 12.2–22.2°C).
359,CLIMAX HEMLOCK,82008.0,2008.0,1965.0,42,28.0,11,," (0 sunrise, 4 sunset); 7, 14, 21, 28 May; 5, 13, 25 June; 3, 10, 18, 28 July; 2008. Maximum number of observers/visit, 3.",10.5,46.0,133.0,507/40 ha,"Mean start temp., 20.7°C (range 11–28°C). The weather throughout all of 2008 was much wetter than normal in Connecticut. The months of May and June saw more wet days than dry ones. It was very conducive to vegetation growth, and it helped produce an abundance of seeds, berries, and insects as the season progressed. Rainfall was above average in May with 17 wet days producing a total of 8.4 cm of rain. The number of wet days decreased slightly in June to 16, but the amount of precipitation increased significantly to 14.3 cm. That's well-above average. In July, there were 13 wet days that produced a total of 15.4 cm of rain. That's a little above average. May's mean temperature was 12.3°C, which is a little below average. The mean temperature in June was 19.3°C, which is close to average. In July, the mean temperature was 21.9°C, which is close to average. Source: White Memorial Foundation's weather station."
369,YOUNG MIXED HARDWOOD,92008.0,2008.0,1978.0,31,15.0,8,," (1 sunrise, 5 sunset); 23, 30 May; 7, 17, 25 June; 5, 16, 29 July; 2008.",8.5,35.0,76.5,360/40 ha,"Mean start temp., 20.5°C (range 16–25°C). The weather throughout all of 2008 was much wetter than normal in Connecticut. The months of May and June saw more wet days than dry ones. It was very conducive to vegetation growth, and it helped produce an abundance of seeds, berries, and insects as the season progressed. Rainfall was above average in May with 17 wet days producing a total of 8.4 cm of rain. The number of wet days decreased slightly in June to 16, but the amount of precipitation increased significantly to 14.3 cm. That's well-above average. In July, there were 13 wet days that produced a total of 15.4 cm of rain. That's a little above average. May's mean temperature was 12.3°C, which is a little below average. The mean temperature in June was 19.3°C, which is close to average. In July, the mean temperature was 21.9°C, which is close to average. Source: White Memorial Foundation's weather station."
370,RIPARIAN WOODLAND,102008.0,2008.0,1997.0,12,10.7,8,," (8 sunrise); 5, 19, 28 May; 2, 9, 16, 23, 30 June; 2008.",8.9,20.0,38.5,173/40 ha,"Mean start temp., 10.1°C (range 5–16°C). The plot flooded for the first time since 2002 (from 17 May to 26 June). The water level peaked about 2 m above summer normal pool level. Flood stage is 1.5 m above summer normal pool level of Coeur d'Alene Lake. Approximately 70% of the plot was inundated at the peak of the flood."
385,UPLAND MIXED PINE,112008.0,2008.0,1974.0,35,12.9,9,," (0 sunrise, 1 sunset); 1, 8, 15, 22, 29 June; 13, 20, 27 July; 5 August; 2008.",16.6,28.0,86.5,208/40 ha,"Mean start temp., 18.3°C (range 12.2–23.9°C)."
382,RIPARIAN SCRUB,122008.0,2008.0,2006.0,3,20.5,8,," (0 sunrise, 0 sunset); 18 March; 7, 21 April; 8, 22 May; 10, 23 June; 11 July; 2008.",14.6,21.0,108.0,296/40 ha,"Mean start temp., 16.1˚C (range 10.2–23.8˚C). Temperatures were mild, as typical for southern California's Mediterranean climate. Source: a Kestrel 3000 was used to measure temperature and wind speed."
372,RIPARIAN SCRUB BASIN,132008.0,2008.0,2004.0,5,19.3,8,," (0 sunrise, 0 sunset); 14, 18, 28 March; 14 April; 16, 22 May; 9, 30 June; 2008.",12.7,26.0,107.0,337/40 ha,"Mean start temp., 18.5˚C (range 8–26˚C). Temperatures were mild, as is typical for southern California's Mediterranean climate. There was no precipitation within 24 hours of survey visits. Drought conditions continue."
373,STREAMSIDE RIPARIAN WOODLAND I,142008.0,2008.0,2004.0,5,47.0,8,," (0 sunrise, 0 sunset); 26 March; 22 April; 8, 19, 29 May; 13, 26 June; 16 July; 2008.",17.8,29.0,202.0,454/40 ha,"Mean start temp., 20.6˚C (range 14–27˚C). Temperatures were mild, as typical for southern California's Mediterranean climate. Source: weather data were obtained with a Kestrel 2000 weather meter."
375,STREAMSIDE RIPARIAN WOODLAND III,152008.0,2008.0,2004.0,5,23.1,8,," (4 sunrise, 0 sunset); 17, 27 March; 10, 23 April; 13, 28 May; 24 June; 2 July; 2008.",12.3,37.0,175.0,569/40 ha,"Mean start temp., 19.5˚C (range 13–32˚C). Temperatures were warm, as typical for southern California's Mediterranean climate. There was no precipitation during, or within 24 hours of, any survey visit. Source: weather data were obtained by using a Kestrel 3000 weather meter."
171,FIELD,162008.0,2008.0,1994.0,13,16.4,8,," (0 sunrise, 2 sunset); 16, 31 May; 21, 23, 24, 25, 26 June; 15 July; 2008.",5.8,17.0,79.5,548/40 ha,"Mean start temp., 17.4°C (range 15–19°C). Temperatures were 2.5°C below the 30-year (1971–2000) norm in May but at the norm for the three-month study period. Precipitation totals averaged 35% over the norm from May through July. Source: Environment Canada."
72,SHRUBBY SWAMP AND SEDGE HUMMOCKS,172008.0,2008.0,1965.0,42,28.0,12,," (0 sunrise, 5 sunset); 5, 13, 20, 27 May; 3, 10, 17, 24 June; 3, 10, 18, 28 July; 2008. Maximum number of observers/visit, 3.",8.1,52.0,232.5,1148/40 ha,"Mean start temp., 23.9°C (range 19–32°C). The weather throughout all of 2008 was much wetter than normal in Connecticut. The months of May and June saw more wet days than dry ones. It was very conducive to vegetation growth, and it helped produce an abundance of seeds, berries, and insects as the season progressed. Rainfall was above average in May with 17 wet days producing a total of 8.4 cm of rain. The number of wet days decreased slightly in June to 16, but the amount of precipitation increased significantly to 14.3 cm. That's well-above average. In July, there were 13 wet days that produced a total of 15.4 cm of rain. That's a little above average. May's mean temperature was 12.3°C, which is a little below average. The mean temperature in June was 19.3°C, which is close to average. In July, the mean temperature was 21.9°C, which is close to average. Source: White Memorial Foundation's weather station."
348,COASTAL SCRUB,182008.0,2008.0,1971.0,34,279.0,80,," (72 sunrise, 0 sunset). 2008.",8.1,25.0,58.5,289/40 ha,"Mean start temp., 12.9°C (range 8–30°C). The bioyear (1 July 2007–30 June 2008) rainfall was 703.4 mm. The 1976–2008 mean bioyear rainfall was 864.2 mm. The breeding season rainfall (1 April–31 July) was 17.4 mm. The 1975–2008 mean breeding season rainfall was 97.2 mm."
53,DISTURBED COASTAL SCRUB A,192008.0,2008.0,1972.0,34,125.8,55,," (33 sunrise, 0 sunset). 2008.",4.7,30.0,37.5,319/40 ha,"Mean start temp., 12.9°C (range 8–30°C). The bioyear (1 July 2007–30 June 2008) rainfall was 703.4 mm. The 1976–2008 mean bioyear rainfall was 864.2 mm. The breeding season rainfall (1 April–31 July) was 17.4 mm. The 1975–2008 mean breeding season rainfall was 97.2 mm."
390,RIPARIAN FOREST,12009.0,2009.0,2009.0,1,14.7,7,," (2 sunrise, 0 sunset); 29 April; 1, 8, 15, 22, 29 June; 6 July; 2009.",9.9,15.0,146.0,590/40 ha,"Mean start temp., 17.6˚C (range 10–22˚C). The weather was typical for southern California. No survey visits were conducted within 24 hours of rainfall. Source: wind and temperature data were obtained by using a Kestrel weather meter."
90,MIXED HARDWOOD POLETIMBER,22009.0,2009.0,1965.0,44,24.0,10,," (0 sunrise, 4 sunset); 8, 15, 22 May; 1, 8, 16, 25 June; 6, 14, 24 July; 2009. Maximum number of observers/visit, 3.",8.5,56.0,166.5,784/40 ha,"Mean start temp., 21.2°C (range 12–28°C). The weather throughout all of 2009 was much wetter than normal in Connecticut. The months of May, June, and July saw more wet days than dry ones. It was very conducive to vegetation growth, and it helped produce an abundance of seeds, berries, and insects as the season progressed. Rainfall was above average in May with 22 wet days producing a total of 13 cm of rain. The number of wet days remained at 22 in June, but the amount of precipitation increased significantly to 21.6 cm. That's well-above average. In July, there were 19 wet days that produced a total of 29.2 cm of rain. That's also way above average. May's mean temperature was 13.7°C, which is about average. The mean temperature in June was 17.7°C, which is a little below average. In July, the mean temperature was 19.4°C, which is close to average. Source: White Memorial Foundation's weather station."
